post_id,video_duration_min,avg_view_duration_sec,avg_view_percentage,subscribers_gained,ctr_percentage,impressions,likes,comments,shares,engagement_rate,estimated_views,traffic_source,content_category,viral_actual,viral_predicted,viral_probability,Feature_Name,Importance_Value,Model_Metric_Name,Model_Metric_Value
YT0002786,38.91,1046,44.8,403,24.23,1298696,49469,404,799,0.039,314674,Channel Page,Reacts,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002787,4.99,150,50.1,376,22.99,1135621,44426,4684,2367,0.0453,261079,Playlist,Tech,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002788,10.27,90,14.61,256,20.21,1943953,20799,1904,2449,0.0129,392873,External,Education,1,1,0.64,Not Applied,0.0,Not Applied,0.0
YT0002789,54.17,887,27.29,218,23.72,1019934,64583,6368,715,0.0703,241928,Search,Sports,0,0,0.18,Not Applied,0.0,Not Applied,0.0
YT0002790,35.57,1940,90.9,597,19.22,979882,25619,6968,2074,0.0354,188333,Shorts Feed,Music,0,0,0.02,Not Applied,0.0,Not Applied,0.0
YT0002791,28.75,240,13.91,49,22.61,659379,12865,6366,491,0.0299,149086,Shorts Feed,Music,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002792,19.9,198,16.58,642,17.35,249074,87518,5171,2395,0.3818,43214,Playlist,Reacts,0,0,0.02,Not Applied,0.0,Not Applied,0.0
YT0002793,42.2,2384,94.15,602,2.86,990466,76051,4478,1754,0.0831,28327,Search,Music,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002794,40.32,158,6.53,451,8.5,1727008,83679,2933,1348,0.0509,146796,Shorts Feed,Gaming,0,1,0.59,Not Applied,0.0,Not Applied,0.0
YT0002795,33.36,61,3.05,78,3.26,1520101,93717,3105,489,0.064,49555,Shorts Feed,Education,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002796,28.93,133,7.66,398,0.74,1954158,42586,5125,2676,0.0258,14461,External,Education,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002797,41.34,1640,66.12,271,13.47,999331,25704,6047,1492,0.0333,134610,Notifications,Sports,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002798,49.03,6,0.2,363,26.89,991833,81551,2670,710,0.0856,266704,Notifications,Vlog,0,0,0.1,Not Applied,0.0,Not Applied,0.0
YT0002799,57.71,1255,36.24,594,1.02,949565,66995,773,2587,0.0741,9686,Browse,Music,0,0,0.05,Not Applied,0.0,Not Applied,0.0
YT0002800,22.19,142,10.67,558,17.26,767020,61854,7731,268,0.0911,132388,Shorts Feed,Gaming,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002801,52.93,1516,47.74,69,16.05,1264664,98229,2413,2498,0.0816,202979,Browse,News,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0002802,30.79,560,30.31,590,5.4,229604,64446,6733,2248,0.3198,12399,Channel Page,Music,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002803,9.56,297,51.78,292,13.41,141027,35476,625,902,0.2624,18912,Search,Reacts,0,0,0.06,Not Applied,0.0,Not Applied,0.0
YT0002804,8.91,518,96.89,128,19.45,1849813,63867,2194,696,0.0361,359789,Suggested,Vlog,1,1,0.63,Not Applied,0.0,Not Applied,0.0
YT0002805,46.75,1155,41.18,171,27.33,93844,93815,2120,2230,1.046,25648,External,Music,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002806,48.07,1886,65.39,257,9.96,23656,35288,285,616,1.5298,2356,External,Gaming,0,0,0.19,Not Applied,0.0,Not Applied,0.0
YT0002807,21.94,21,1.6,251,13.73,1365263,16669,3448,2408,0.0165,187451,Playlist,Music,0,1,0.58,Not Applied,0.0,Not Applied,0.0
YT0002808,23.54,711,50.34,185,7.3,1701782,87464,7754,2039,0.0572,124230,Channel Page,Reacts,0,0,0.21,Not Applied,0.0,Not Applied,0.0
YT0002809,36.97,10,0.45,362,23.85,801789,97739,2100,1552,0.1265,191227,Search,News,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002810,20.42,727,59.34,471,3.26,1471420,49446,5913,342,0.0379,47968,Channel Page,Tech,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0002811,45.88,1865,67.75,2,18.57,1519814,92596,7340,1580,0.0668,282229,Browse,Comedy,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0002812,51.88,1354,43.5,652,22.2,1944586,31536,2289,10,0.0174,431698,Search,News,1,1,0.81,Not Applied,0.0,Not Applied,0.0
YT0002813,37.13,769,34.52,116,17.23,1149458,3909,7269,124,0.0098,198052,Search,Music,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002814,20.22,1189,98.01,114,5.47,1389673,34875,2893,1823,0.0285,76015,External,Education,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002815,23.72,1416,99.49,300,6.84,988577,14354,1522,1740,0.0178,67619,Channel Page,Sports,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002816,34.35,970,47.06,213,27.12,649794,69588,6755,315,0.118,176224,Browse,Education,0,0,0.04,Not Applied,0.0,Not Applied,0.0
YT0002817,58.62,2457,69.86,645,0.9,1222160,31393,7973,462,0.0326,10999,Channel Page,News,0,0,0.12,Not Applied,0.0,Not Applied,0.0
YT0002818,54.52,2023,61.84,525,15.09,384279,75287,5303,921,0.2121,57988,Search,Education,0,0,0.03,Not Applied,0.0,Not Applied,0.0
YT0002819,59.39,3499,98.19,437,18.98,1734442,14192,2760,706,0.0102,329197,Browse,Gaming,0,0,0.05,Not Applied,0.0,Not Applied,0.0
YT0002820,22.47,286,21.21,183,19.57,1111615,12406,7326,1608,0.0192,217543,Suggested,Education,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002821,27.83,1158,69.35,302,4.89,170527,6929,1334,1074,0.0548,8339,Playlist,Vlog,0,0,0.11,Not Applied,0.0,Not Applied,0.0
YT0002822,48.88,2014,68.67,412,22.78,590141,76940,3779,2299,0.1407,134434,Shorts Feed,Tech,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002823,8.88,5,0.94,41,21.08,1860265,79864,1724,106,0.0439,392144,External,Music,1,1,0.68,Not Applied,0.0,Not Applied,0.0
YT0002824,44.6,2292,85.65,127,1.57,229195,47077,3454,2224,0.2302,3598,Shorts Feed,Education,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0002825,23.85,1361,95.11,108,25.12,1737499,9248,264,2645,0.007,436460,External,Reacts,1,1,0.72,Not Applied,0.0,Not Applied,0.0
YT0002826,56.54,2645,77.97,402,29.4,1431512,42923,2566,1930,0.0331,420865,Search,Tech,1,1,0.57,Not Applied,0.0,Not Applied,0.0
YT0002827,44.07,2213,83.69,123,6.56,231696,47714,571,350,0.2099,15199,Browse,Tech,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002828,31.6,1818,95.89,438,11.69,1882230,6052,1221,2866,0.0054,220033,Browse,Education,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002829,26.59,215,13.48,472,26.56,1147471,29993,2858,1131,0.0296,304768,Browse,Tech,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002830,4.98,205,68.61,692,3.52,921873,15212,7530,900,0.0256,32450,Channel Page,Sports,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0002831,36.31,1694,77.76,146,25.31,1528247,2260,4347,1702,0.0054,386799,Browse,Education,1,1,0.69,Not Applied,0.0,Not Applied,0.0
YT0002832,7.1,30,7.04,463,15.07,800278,10528,3775,2807,0.0214,120602,Shorts Feed,Gaming,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002833,47.7,1427,49.86,584,2.09,2860,90557,7100,95,34.179,60,Playlist,News,0,0,0.09,Not Applied,0.0,Not Applied,0.0
YT0002834,22.8,1017,74.34,180,26.94,809764,37961,6547,1860,0.0573,218150,Suggested,Vlog,0,0,0.02,Not Applied,0.0,Not Applied,0.0
YT0002835,34.8,280,13.41,286,29.66,1883776,24545,1422,1585,0.0146,558728,Playlist,Comedy,1,1,0.59,Not Applied,0.0,Not Applied,0.0
YT0002836,34.34,771,37.42,363,6.5,729763,28156,1379,1502,0.0425,47435,Search,Tech,0,0,0.04,Not Applied,0.0,Not Applied,0.0
YT0002837,10.96,439,66.76,333,14.15,1559524,42754,2155,2747,0.0306,220673,Suggested,Gaming,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0002838,28.53,286,16.71,683,22.94,599745,18745,5001,1408,0.0419,137582,Search,Music,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0002839,22.73,79,5.79,117,7.91,529112,19494,157,1971,0.0409,41853,Shorts Feed,Music,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002840,44.19,50,1.89,393,10.35,1906090,42836,3387,2808,0.0257,197280,Search,Vlog,0,0,0.07,Not Applied,0.0,Not Applied,0.0
YT0002841,56.6,1385,40.78,25,0.23,1200976,68890,3324,1917,0.0617,2762,Playlist,Tech,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0002842,4.84,284,97.8,440,19.51,1638263,12613,4279,924,0.0109,319625,Search,Sports,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002843,45.93,263,9.54,141,11.65,371264,7294,648,157,0.0218,43252,Shorts Feed,Vlog,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002844,24.64,1323,89.49,663,22.95,762348,31638,3909,2718,0.0502,174959,Playlist,Tech,0,0,0.03,Not Applied,0.0,Not Applied,0.0
YT0002845,55.69,2371,70.96,420,5.68,333448,8747,4330,334,0.0402,18940,Playlist,Gaming,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0002846,8.42,440,87.09,644,14.56,1375752,55693,3744,483,0.0436,200309,Shorts Feed,News,0,0,0.02,Not Applied,0.0,Not Applied,0.0
YT0002847,37.29,2229,99.62,699,19.38,1942213,43759,5411,492,0.0256,376401,External,Sports,1,1,0.67,Not Applied,0.0,Not Applied,0.0
YT0002848,23.48,1048,74.39,153,5.22,1035489,91904,2578,2038,0.0932,54053,External,Comedy,0,0,0.02,Not Applied,0.0,Not Applied,0.0
YT0002849,11.59,122,17.54,108,28.61,810462,72962,4864,1543,0.0979,231873,Channel Page,Music,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002850,39.16,94,4.0,466,6.38,342909,7918,1074,439,0.0275,21878,Channel Page,Reacts,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002851,7.59,395,86.74,156,28.28,1251872,53879,2424,2450,0.0469,354029,Notifications,Gaming,1,1,0.67,Not Applied,0.0,Not Applied,0.0
YT0002852,12.29,391,53.02,258,10.43,814170,52947,3348,2913,0.0727,84918,Playlist,Music,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002853,18.25,438,40.0,456,6.34,565021,80381,7970,2325,0.1605,35822,External,Education,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002854,28.4,1146,67.25,571,21.82,332390,77284,5082,2052,0.254,72527,Shorts Feed,Reacts,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002855,44.15,817,30.84,481,16.14,1224386,23257,2558,2447,0.0231,197616,External,Music,0,0,0.09,Not Applied,0.0,Not Applied,0.0
YT0002856,12.31,608,82.32,690,8.65,5857,29606,4362,2613,6.2457,507,Channel Page,Vlog,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002857,1.42,59,69.25,245,25.4,775373,1761,3560,1720,0.0091,196945,Playlist,Sports,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002858,57.41,1637,47.52,634,16.18,1714826,21572,5399,1143,0.0164,277459,Notifications,Music,0,0,0.03,Not Applied,0.0,Not Applied,0.0
YT0002859,26.92,71,4.4,124,13.75,1998609,59992,7149,163,0.0337,274809,Search,Comedy,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002860,46.88,2707,96.24,527,29.49,1678301,34660,254,928,0.0214,494931,Playlist,News,1,0,0.02,Not Applied,0.0,Not Applied,0.0
YT0002861,28.1,396,23.49,397,25.41,1728822,48634,7375,1224,0.0331,439294,Search,Vlog,1,1,0.87,Not Applied,0.0,Not Applied,0.0
YT0002862,38.73,109,4.69,287,25.01,1930041,66617,7620,2451,0.0397,482703,Channel Page,Gaming,1,1,0.64,Not Applied,0.0,Not Applied,0.0
YT0002863,25.06,857,57.0,680,12.19,1157929,53378,392,637,0.047,141152,External,Gaming,0,0,0.07,Not Applied,0.0,Not Applied,0.0
YT0002864,27.28,1007,61.52,429,20.62,751003,12729,641,384,0.0183,154857,Shorts Feed,Gaming,0,0,0.18,Not Applied,0.0,Not Applied,0.0
YT0002865,47.49,1042,36.57,482,22.23,1475988,41003,790,1668,0.0294,328112,Browse,Gaming,0,0,0.02,Not Applied,0.0,Not Applied,0.0
YT0002866,48.75,2596,88.75,417,14.06,1779645,9883,1037,2481,0.0075,250218,Channel Page,News,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002867,6.7,23,5.72,363,1.02,987080,98614,7528,2106,0.1097,10068,Playlist,Music,0,0,0.08,Not Applied,0.0,Not Applied,0.0
YT0002868,40.03,873,36.35,282,23.31,1884979,95635,3602,230,0.0528,439389,Search,Tech,1,0,0.02,Not Applied,0.0,Not Applied,0.0
YT0002869,32.43,1619,83.2,346,20.72,1423271,40990,5129,170,0.0325,294902,External,Music,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002870,28.42,791,46.39,562,16.52,66694,72010,5013,742,1.166,11018,Notifications,Education,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002871,51.18,2253,73.37,424,23.67,1796712,42821,5622,1834,0.028,425282,External,Sports,1,1,0.84,Not Applied,0.0,Not Applied,0.0
YT0002872,49.78,2409,80.65,272,26.47,92952,71313,3130,2921,0.8323,24604,Notifications,Reacts,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002873,53.76,2483,76.98,593,13.19,1125404,36160,1133,2869,0.0357,148441,External,Tech,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002874,45.63,864,31.56,460,7.91,1706297,14287,6539,885,0.0127,134968,Browse,Tech,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002875,21.42,732,56.96,412,0.2,333865,34676,1116,1835,0.1127,668,Playlist,Music,0,0,0.24,Not Applied,0.0,Not Applied,0.0
YT0002876,51.04,2560,83.59,429,25.12,697215,11760,1553,1615,0.0214,175140,Shorts Feed,Tech,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002877,52.99,2425,76.27,631,9.59,1252189,73138,2509,2907,0.0627,120085,Suggested,Education,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0002878,1.68,52,51.59,246,6.95,1449414,77460,5982,2121,0.059,100734,Channel Page,Reacts,0,0,0.03,Not Applied,0.0,Not Applied,0.0
YT0002879,41.81,1451,57.84,231,29.38,1304028,19340,2987,1360,0.0182,383123,External,Comedy,1,1,0.6,Not Applied,0.0,Not Applied,0.0
YT0002880,16.45,851,86.22,642,2.41,1840884,61658,3095,922,0.0357,44365,Shorts Feed,News,0,0,0.21,Not Applied,0.0,Not Applied,0.0
YT0002881,59.61,466,13.03,611,23.99,1046962,58722,2689,635,0.0593,251166,Playlist,Music,0,0,0.07,Not Applied,0.0,Not Applied,0.0
YT0002882,3.53,76,35.88,440,13.47,1245106,94908,3382,535,0.0794,167716,Channel Page,News,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002883,20.26,552,45.41,262,20.49,1458924,45883,6790,846,0.0367,298934,Notifications,Comedy,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0002884,35.53,1146,53.76,437,19.95,1101998,93820,3092,9,0.088,219849,External,Music,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002885,45.13,2112,78.0,675,8.01,1979767,85495,1341,739,0.0442,158579,Channel Page,Music,0,0,0.08,Not Applied,0.0,Not Applied,0.0
YT0002886,14.2,218,25.59,603,10.31,101136,66055,7738,2634,0.7557,10427,Channel Page,Reacts,0,0,0.09,Not Applied,0.0,Not Applied,0.0
YT0002887,49.76,2302,77.1,270,12.84,278307,72347,4796,2961,0.2878,35735,Suggested,News,0,0,0.08,Not Applied,0.0,Not Applied,0.0
YT0002888,58.24,948,27.13,206,17.85,1718045,47960,2290,790,0.0297,306671,Playlist,Gaming,0,0,0.17,Not Applied,0.0,Not Applied,0.0
YT0002889,28.61,1621,94.43,581,1.53,1312685,79044,7617,2308,0.0678,20084,Notifications,News,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002890,27.03,1260,77.69,30,2.44,159036,58033,800,2523,0.3858,3880,Suggested,Sports,0,0,0.0356555023923445,Not Applied,0.0,Not Applied,0.0
YT0002891,38.34,1583,68.81,625,0.55,1012753,32760,5538,1219,0.039,5570,External,Sports,0,0,0.2,Not Applied,0.0,Not Applied,0.0
YT0002892,46.19,1718,61.99,603,2.59,1366754,53120,5903,2998,0.0454,35399,Notifications,Music,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002893,21.27,145,11.36,253,17.09,1357677,34138,5700,2015,0.0308,232027,Suggested,Gaming,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002894,6.83,309,75.4,605,24.59,811037,36199,3943,2918,0.0531,199434,Browse,Vlog,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002895,15.93,316,33.06,139,4.06,1776236,23460,5838,441,0.0167,72115,Channel Page,Comedy,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0002896,9.29,42,7.53,154,11.4,1510147,3540,718,2426,0.0044,172157,Browse,Education,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002897,35.28,1173,55.41,468,16.06,1466034,18327,7293,2670,0.0193,235445,Shorts Feed,Gaming,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002898,26.55,1405,88.2,417,3.31,1928623,890,7649,92,0.0045,63837,Channel Page,Education,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002899,46.48,2505,89.82,314,13.97,725904,62054,4109,2047,0.094,101409,Browse,News,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002900,34.18,1561,76.12,533,23.19,812380,2658,5253,1946,0.0121,188391,Channel Page,News,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0002901,30.65,177,9.62,104,19.99,325306,19123,675,1837,0.0665,65029,Browse,Education,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002902,32.21,1482,76.68,472,10.38,401165,93128,3505,115,0.2412,41641,Notifications,Comedy,0,0,0.22,Not Applied,0.0,Not Applied,0.0
YT0002903,11.29,160,23.62,120,8.89,179720,34624,2977,995,0.2148,15977,External,Gaming,0,0,0.09,Not Applied,0.0,Not Applied,0.0
YT0002904,40.55,2382,97.9,128,20.25,776103,56863,6762,56,0.0821,157161,External,Vlog,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002905,55.8,1240,37.04,233,10.93,214699,52525,6447,250,0.2758,23467,Search,Music,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0002906,26.24,563,35.76,11,21.41,1406078,30578,3597,1084,0.0251,301041,Suggested,Reacts,0,0,0.16,Not Applied,0.0,Not Applied,0.0
YT0002907,54.86,781,23.73,431,4.95,1627351,89780,4502,2657,0.0596,80554,Channel Page,News,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0002908,4.33,153,58.89,94,5.25,851529,81177,3059,329,0.0993,44705,External,Sports,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002909,37.48,363,16.14,210,4.43,1017273,93729,7668,2636,0.1023,45065,Suggested,Comedy,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002910,33.82,1192,58.74,126,21.2,402638,40526,6574,2338,0.1228,85359,Notifications,Reacts,0,0,0.02,Not Applied,0.0,Not Applied,0.0
YT0002911,32.22,393,20.33,645,2.91,1359703,30793,4177,2497,0.0276,39567,Browse,Vlog,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002912,7.53,163,36.08,639,1.92,1947094,52391,5405,304,0.0298,37384,Suggested,Tech,0,0,0.08,Not Applied,0.0,Not Applied,0.0
YT0002913,8.67,511,98.23,505,9.07,1476401,2788,6355,591,0.0066,133910,Playlist,Music,0,0,0.03,Not Applied,0.0,Not Applied,0.0
YT0002914,40.42,143,5.9,65,16.75,615262,49732,1208,1450,0.0852,103056,Channel Page,News,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0002915,15.73,134,14.2,542,7.55,1375158,3606,3738,1099,0.0061,103824,Suggested,Music,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002916,26.2,1430,90.97,128,4.29,1184791,45284,2916,1430,0.0419,50828,Notifications,Reacts,0,0,0.09,Not Applied,0.0,Not Applied,0.0
YT0002917,57.09,1480,43.21,164,8.02,1788546,51158,7517,1011,0.0334,143441,Channel Page,Music,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002918,30.44,163,8.92,333,15.26,1899689,12235,6848,2552,0.0114,289893,Browse,Tech,0,0,0.09,Not Applied,0.0,Not Applied,0.0
YT0002919,36.62,1292,58.8,578,13.66,1379427,71869,3737,60,0.0549,188430,Browse,Reacts,0,0,0.04,Not Applied,0.0,Not Applied,0.0
YT0002920,10.19,98,16.03,424,28.56,1003197,35555,6630,2753,0.0448,286513,Suggested,News,0,0,0.02,Not Applied,0.0,Not Applied,0.0
YT0002921,43.02,707,27.39,112,16.46,114163,87915,5129,1211,0.8256,18791,Notifications,Gaming,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002922,20.21,683,56.33,187,26.91,1004713,64555,6366,555,0.0711,270368,Browse,Sports,0,0,0.23,Not Applied,0.0,Not Applied,0.0
YT0002923,26.7,1109,69.23,125,15.88,1003467,54284,4391,1747,0.0602,159351,Channel Page,Reacts,0,0,0.09,Not Applied,0.0,Not Applied,0.0
YT0002924,9.03,468,86.38,462,25.22,1068875,34143,610,1823,0.0342,269570,Browse,Tech,0,0,0.17,Not Applied,0.0,Not Applied,0.0
YT0002925,7.25,70,16.09,227,9.19,592739,92576,1495,509,0.1596,54473,Channel Page,Reacts,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002926,52.79,1068,33.72,517,27.28,43691,81685,674,1374,1.9165,11919,Channel Page,Reacts,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002927,40.12,1110,46.11,53,25.11,719305,58692,649,2247,0.0856,180617,Browse,News,0,0,0.21,Not Applied,0.0,Not Applied,0.0
YT0002928,20.22,784,64.62,80,2.58,106772,94630,6071,1946,0.9614,2755,Shorts Feed,Reacts,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002929,8.06,40,8.27,444,12.43,89931,94884,7718,1350,1.1559,11178,Search,Sports,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002930,1.98,11,9.26,601,17.88,525424,75255,2459,80,0.1481,93946,Search,Music,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0002931,35.68,167,7.8,138,28.82,1407909,13659,798,1379,0.0112,405759,Channel Page,News,1,1,0.66,Not Applied,0.0,Not Applied,0.0
YT0002932,48.7,2584,88.43,216,9.34,772677,81608,5592,823,0.1139,72168,Playlist,Sports,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002933,47.75,120,4.19,380,2.46,1857833,4912,3846,1119,0.0053,45703,Search,News,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002934,31.09,690,36.99,31,19.09,976050,4623,5859,1229,0.012,186328,Shorts Feed,Sports,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002935,47.58,540,18.92,610,4.35,1395726,91007,7943,1918,0.0723,60714,Suggested,Tech,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002936,55.3,3130,94.33,201,2.73,879443,31728,6495,757,0.0443,24009,Shorts Feed,Sports,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002937,27.01,837,51.65,487,22.68,1128983,86352,2823,1108,0.08,256053,Search,Education,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002938,38.24,500,21.79,307,17.94,893608,90403,1531,2095,0.1052,160313,Suggested,Sports,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002939,42.83,2056,80.01,397,29.02,142822,49343,5745,497,0.3892,41447,Suggested,Gaming,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002940,17.96,273,25.33,475,17.79,952343,55780,3796,1648,0.0643,169422,Channel Page,Gaming,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002941,46.3,127,4.57,317,4.57,1024068,83531,3973,2196,0.0876,46800,Channel Page,Comedy,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002942,42.16,1729,68.35,459,18.29,77165,97259,6852,2255,1.3784,14113,External,Education,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002943,38.95,115,4.92,151,1.24,307749,98411,691,408,0.3233,3816,Shorts Feed,Education,0,0,0.15,Not Applied,0.0,Not Applied,0.0
YT0002944,12.14,143,19.63,184,19.12,268608,85449,5152,1112,0.3414,51358,Channel Page,Music,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002945,42.28,592,23.34,590,9.2,1613244,76537,7021,2723,0.0535,148418,External,Education,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002946,16.37,744,75.75,184,10.78,1715144,26217,7417,875,0.0201,184893,Playlist,Music,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002947,30.16,1015,56.09,132,28.72,348300,56958,6038,292,0.1817,100032,External,Comedy,0,0,0.09,Not Applied,0.0,Not Applied,0.0
YT0002948,8.93,91,16.98,294,0.69,1970321,29126,5531,74,0.0176,13595,Suggested,Comedy,0,0,0.22,Not Applied,0.0,Not Applied,0.0
YT0002949,14.81,244,27.46,242,4.76,552508,98059,5586,158,0.1879,26299,Search,Tech,0,0,0.03,Not Applied,0.0,Not Applied,0.0
YT0002950,6.45,115,29.72,102,13.65,723293,32959,3676,403,0.0512,98729,Search,Gaming,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002951,5.12,245,79.75,147,11.53,1300446,76610,3729,1415,0.0629,149941,Playlist,Sports,0,0,0.01,Not Applied,0.0,Not Applied,0.0
YT0002952,53.12,1409,44.21,99,28.1,1873463,4944,3456,1293,0.0052,526443,Channel Page,Sports,1,1,0.6,Not Applied,0.0,Not Applied,0.0
YT0002953,29.81,681,38.07,683,16.44,1465566,16253,3380,964,0.0141,240939,Suggested,Vlog,0,0,0.09,Not Applied,0.0,Not Applied,0.0
YT0002954,29.63,178,10.01,359,25.2,318653,8285,6310,1525,0.0506,80301,Browse,News,0,0,0.23,Not Applied,0.0,Not Applied,0.0
YT0002955,45.19,2695,99.4,160,8.93,172334,2662,2803,685,0.0357,15389,Suggested,Tech,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002956,14.37,639,74.11,615,2.23,1328026,28089,2673,667,0.0237,29615,Channel Page,Vlog,0,0,0.0,Not Applied,0.0,Not Applied,0.0
YT0002957,8.39,294,58.4,80,10.72,938916,19473,5446,2739,0.0295,100652,Shorts Feed,Vlog,0,0,0.02,Not Applied,0.0,Not Applied,0.0
YT0002958,13.23,493,62.11,140,10.99,1565300,71416,4784,292,0.0489,172026,Suggested,Reacts,0,0,0.12,Not Applied,0.0,Not Applied,0.0
YT0002959,52.62,1884,59.67,241,25.86,1182726,30007,551,861,0.0266,305853,Suggested,Reacts,0,0,0.03,Not Applied,0.0,Not Applied,0.0
